id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
syn_bar_0171__q2,synthetic,gold/images/syn_bar_0171.png,Which SKU had the lowest unit sales?,SKU-204,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=71); style=academic"
syn_bar_0171__q3,synthetic,gold/images/syn_bar_0171.png,What was the unit sales difference between SKU-208 and SKU-204?,2700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=71); style=academic"
syn_bar_0172__q2,synthetic,gold/images/syn_bar_0172.png,Which vertical made the least revenue?,Finance,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=72); style=pastel"
syn_bar_0172__q3,synthetic,gold/images/syn_bar_0172.png,What was the revenue difference between Media and Finance?,$6300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=72); style=pastel"
syn_bar_0172__q4,synthetic,gold/images/syn_bar_0172.png,List the top 3 verticals by revenue.,"Media, Energy, Healthcare",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=72); style=pastel"
syn_bar_0172__q5,synthetic,gold/images/syn_bar_0172.png,Do the combined revenues of Media and Energy exceed Finance's?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=72); style=pastel"
syn_bar_0173__q3,synthetic,gold/images/syn_bar_0173.png,By how much does Reseller's revenue exceed Online's?,$700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=73); style=bold"
syn_bar_0174__q3,synthetic,gold/images/syn_bar_0174.png,How much more revenue did Enterprise generate than Consumer?,$500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=74); style=neutral"
syn_bar_0174__q4,synthetic,gold/images/syn_bar_0174.png,Rank the bottom 3 segments by revenue.,"Government, Startup, Nonprofit",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=74); style=neutral"
syn_bar_0175__q3,synthetic,gold/images/syn_bar_0175.png,What was the revenue difference between Alpha and Gamma?,$300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=75); style=editorial"
syn_bar_0176__q3,synthetic,gold/images/syn_bar_0176.png,By how many units does Widget E exceed Gizmo X?,1100,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=76); style=salmon"
syn_bar_0177__q1,synthetic,gold/images/syn_bar_0177.png,How many units did SKU-204 sell?,1200,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=77); style=spreadsheet"
syn_bar_0177__q2,synthetic,gold/images/syn_bar_0177.png,Which SKU sold the most units?,SKU-208,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=77); style=spreadsheet"
syn_bar_0177__q3,synthetic,gold/images/syn_bar_0177.png,How many more units did SKU-202 sell than SKU-205?,700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=77); style=spreadsheet"
syn_bar_0178__q3,synthetic,gold/images/syn_bar_0178.png,By how much does Energy's revenue exceed Healthcare's?,$6900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=78); style=minimal"
syn_bar_0178__q4,synthetic,gold/images/syn_bar_0178.png,Name the bottom 3 verticals in revenue.,"Healthcare, Automotive, Energy",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=78); style=minimal"
syn_bar_0180__q3,synthetic,gold/images/syn_bar_0180.png,What was the revenue difference between Government and SMB?,$4500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=80); style=dark"
syn_bar_0181__q1,synthetic,gold/images/syn_bar_0181.png,How much revenue did Epsilon generate?,$4500,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=81); style=academic"
syn_bar_0181__q2,synthetic,gold/images/syn_bar_0181.png,Which team led in revenue?,Theta,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=81); style=academic"
syn_bar_0181__q3,synthetic,gold/images/syn_bar_0181.png,By how much does Alpha's revenue exceed Gamma's?,$4700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=81); style=academic"
syn_bar_0181__q5,synthetic,gold/images/syn_bar_0181.png,"Together, would Epsilon and Theta out-earn Alpha?",Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=81); style=academic"
syn_bar_0182__q4,synthetic,gold/images/syn_bar_0182.png,List the bottom 3 products by units sold.,"Widget C, Widget A, Gizmo X",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=82); style=pastel"
syn_bar_0183__q3,synthetic,gold/images/syn_bar_0183.png,By how many units does SKU-208 exceed SKU-204?,1500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=83); style=bold"
syn_bar_0184__q3,synthetic,gold/images/syn_bar_0184.png,How much more revenue did Retail generate than Media?,$8700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=84); style=neutral"
syn_bar_0185__q3,synthetic,gold/images/syn_bar_0185.png,What was the revenue difference between Retail and Partner?,$1400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=85); style=editorial"
syn_bar_0186__q2,synthetic,gold/images/syn_bar_0186.png,Which segment led in revenue?,Enterprise,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=86); style=salmon"
syn_bar_0186__q3,synthetic,gold/images/syn_bar_0186.png,By how much does Nonprofit's revenue exceed Education's?,$2700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=86); style=salmon"
syn_bar_0187__q3,synthetic,gold/images/syn_bar_0187.png,How much more revenue did Alpha generate than Omega?,$300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=87); style=spreadsheet"
syn_bar_0188__q3,synthetic,gold/images/syn_bar_0188.png,How many more units did Widget E sell than Widget B?,1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=88); style=minimal"
syn_bar_0189__q1,synthetic,gold/images/syn_bar_0189.png,Units sold by SKU-207?,2600,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=89); style=dense"
syn_bar_0189__q3,synthetic,gold/images/syn_bar_0189.png,What was the unit sales difference between SKU-202 and SKU-203?,900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=89); style=dense"
syn_bar_0190__q3,synthetic,gold/images/syn_bar_0190.png,What was the revenue difference between Manufacturing and Retail?,$400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=90); style=dark"
syn_bar_0190__q5,synthetic,gold/images/syn_bar_0190.png,Do the combined revenues of Manufacturing and Retail exceed Finance's?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=90); style=dark"
syn_bar_0191__q3,synthetic,gold/images/syn_bar_0191.png,By how much does Partner's revenue exceed Retail's?,$6700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=91); style=academic"
syn_bar_0192__q1,synthetic,gold/images/syn_bar_0192.png,What was Government's revenue?,$9000,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=92); style=pastel"
syn_bar_0192__q3,synthetic,gold/images/syn_bar_0192.png,How much more revenue did Enterprise generate than Mid-Market?,$4400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=92); style=pastel"
syn_bar_0192__q4,synthetic,gold/images/syn_bar_0192.png,Rank the top 3 segments by revenue.,"Nonprofit, SMB, Enterprise",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=92); style=pastel"
syn_bar_0193__q3,synthetic,gold/images/syn_bar_0193.png,What was the revenue difference between Zeta and Alpha?,$4600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=93); style=bold"
syn_bar_0194__q3,synthetic,gold/images/syn_bar_0194.png,By how many units does Widget E exceed Gizmo X?,1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=94); style=neutral"
syn_bar_0194__q4,synthetic,gold/images/syn_bar_0194.png,Name the bottom 3 products in units sold.,"Gizmo Y, Widget B, Gizmo X",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=94); style=neutral"
syn_bar_0195__q1,synthetic,gold/images/syn_bar_0195.png,How many units did SKU-208 sell?,1300,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=95); style=editorial"
syn_bar_0195__q3,synthetic,gold/images/syn_bar_0195.png,How many more units did SKU-202 sell than SKU-208?,400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=95); style=editorial"
syn_bar_0196__q3,synthetic,gold/images/syn_bar_0196.png,By how much does Manufacturing's revenue exceed Media's?,$3900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=96); style=salmon"
syn_bar_0197__q1,synthetic,gold/images/syn_bar_0197.png,What was Marketplace's revenue?,$7400,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=97); style=spreadsheet"
syn_bar_0197__q3,synthetic,gold/images/syn_bar_0197.png,How much more revenue did Reseller generate than Partner?,$2200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=97); style=spreadsheet"
syn_bar_0198__q1,synthetic,gold/images/syn_bar_0198.png,Revenue for Nonprofit?,$8900,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=98); style=minimal"
syn_bar_0198__q2,synthetic,gold/images/syn_bar_0198.png,Which segment made the least revenue?,Government,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=98); style=minimal"
syn_bar_0198__q3,synthetic,gold/images/syn_bar_0198.png,What was the revenue difference between Mid-Market and Consumer?,$4000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=98); style=minimal"
syn_bar_0199__q3,synthetic,gold/images/syn_bar_0199.png,By how much does Beta's revenue exceed Epsilon's?,$4900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=99); style=dense"
syn_bar_0199__q5,synthetic,gold/images/syn_bar_0199.png,"Together, would Beta and Epsilon out-earn Theta?",Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=99); style=dense"
syn_bar_0200__q3,synthetic,gold/images/syn_bar_0200.png,What was the unit sales difference between Gizmo X and Widget E?,4600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=100); style=dark"
syn_bar_0200__q4,synthetic,gold/images/syn_bar_0200.png,List the top 3 products by units sold.,"Gizmo X, Widget F, Widget C",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=100); style=dark"
syn_bar_0201__q1,synthetic,gold/images/syn_bar_0201.png,What was SKU-204's unit total?,500,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=101); style=academic"
syn_bar_0201__q3,synthetic,gold/images/syn_bar_0201.png,By how many units does SKU-202 exceed SKU-205?,600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=101); style=academic"
syn_bar_0202__q3,synthetic,gold/images/syn_bar_0202.png,How much more revenue did Automotive generate than Finance?,$5400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=102); style=pastel"
syn_bar_0202__q4,synthetic,gold/images/syn_bar_0202.png,Rank the bottom 3 verticals by revenue.,"Tech, Finance, Energy",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=102); style=pastel"
syn_bar_0202__q5,synthetic,gold/images/syn_bar_0202.png,Would Energy and Tech combined exceed Finance's revenue?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=102); style=pastel"
syn_bar_0203__q1,synthetic,gold/images/syn_bar_0203.png,Revenue for Online?,$6300,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=103); style=bold"
syn_bar_0203__q3,synthetic,gold/images/syn_bar_0203.png,What was the revenue difference between Partner and Reseller?,$3900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=103); style=bold"
syn_bar_0204__q3,synthetic,gold/images/syn_bar_0204.png,By how much does SMB's revenue exceed Education's?,$8800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=104); style=neutral"
syn_bar_0204__q4,synthetic,gold/images/syn_bar_0204.png,Name the top 3 segments in revenue.,"Mid-Market, SMB, Nonprofit",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=104); style=neutral"
syn_bar_0205__q3,synthetic,gold/images/syn_bar_0205.png,How much more revenue did Omega generate than Gamma?,$3500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=105); style=editorial"
syn_bar_0206__q3,synthetic,gold/images/syn_bar_0206.png,How many more units did Widget C sell than Gizmo X?,1400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=106); style=salmon"
syn_bar_0207__q3,synthetic,gold/images/syn_bar_0207.png,What was the unit sales difference between SKU-208 and SKU-203?,800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=107); style=spreadsheet"
syn_bar_0208__q3,synthetic,gold/images/syn_bar_0208.png,What was the revenue difference between Energy and Manufacturing?,$7300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=108); style=minimal"
syn_bar_0209__q1,synthetic,gold/images/syn_bar_0209.png,How much revenue did Online generate?,$14500,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=109); style=dense"
syn_bar_0209__q3,synthetic,gold/images/syn_bar_0209.png,By how much does Direct's revenue exceed Reseller's?,$9700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=109); style=dense"
syn_bar_0210__q3,synthetic,gold/images/syn_bar_0210.png,How much more revenue did Startup generate than Government?,$1300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=110); style=dark"
syn_bar_0211__q1,synthetic,gold/images/syn_bar_0211.png,Revenue for Delta?,$2700,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=111); style=academic"
syn_bar_0211__q3,synthetic,gold/images/syn_bar_0211.png,What was the revenue difference between Zeta and Beta?,$1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=111); style=academic"
syn_bar_0211__q5,synthetic,gold/images/syn_bar_0211.png,Do the combined revenues of Beta and Delta exceed Omega's?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=111); style=academic"
syn_bar_0212__q3,synthetic,gold/images/syn_bar_0212.png,By how many units does Widget F exceed Widget A?,4100,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=112); style=pastel"
syn_bar_0212__q4,synthetic,gold/images/syn_bar_0212.png,Name the top 3 products in units sold.,"Widget F, Widget B, Widget E",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=112); style=pastel"
syn_bar_0213__q3,synthetic,gold/images/syn_bar_0213.png,How many more units did SKU-202 sell than SKU-206?,1200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=113); style=bold"
